bar,beat,note,chord,replaced,original_value
1,1,37,G,False,
1,2,38,G,True,37
1,3,42,G,False,
1,4,42,G,False,
2,1,43,C,True,43
2,2,37,C,False,
2,3,41,C#o,True,44
2,4,37,C#o,False,
3,1,42,G/D,False,
3,2,37,G/D,False,
3,3,37,G/D,False,
3,4,37,G/D,False,
4,1,37,G7,False,
4,2,37,G7,False,
4,3,37,G7,False,
4,4,37,G7,False,
5,1,38,C,True,43
5,2,37,C,False,
5,3,42,C,True,37
5,4,37,C,False,
6,1,42,C,True,43
6,2,37,C,False,
6,3,44,C,True,44
6,4,37,C,False,
7,1,42,G,False,
7,2,42,G,False,
7,3,37,G,False,
7,4,37,G,False,
8,1,37,G,False,
8,2,37,G,False,
8,3,42,G,False,
8,4,37,G,False,
9,1,39,D7,True,40
9,2,37,D7,True,37
9,3,42,D7,False,
9,4,42,D7,False,
10,1,37,D7,False,
10,2,38,D7,True,37
10,3,40,D7,True,42
10,4,37,D7,False,
11,1,42,G,True,37
11,2,42,G,True,37
11,3,37,C7,False,
11,4,37,C7,False,
12,1,37,G,False,
12,2,37,G,False,
12,3,41,D7,True,40
12,4,40,D7,False,
13,1,50,G,False,
13,2,37,G,False,
13,3,39,G,True,42
13,4,40,G,True,42
14,1,43,C,False,
14,2,37,C,False,
14,3,37,C#o,False,
14,4,37,C#o,False,
15,1,42,G/D,False,
15,2,42,G/D,False,
15,3,42,G/D,False,
15,4,37,G/D,False,
16,1,37,G7,False,
16,2,37,G7,True,37
16,3,37,G7,False,
16,4,42,G7,False,
17,1,43,C,False,
17,2,37,C,False,
17,3,37,C,False,
17,4,37,C,False,
18,1,43,C,False,
18,2,42,C,False,
18,3,44,C,False,
18,4,37,C,False,
19,1,42,G,False,
19,2,42,G,False,
19,3,37,G,False,
19,4,37,G,False,
20,1,37,G,False,
20,2,37,G,False,
20,3,43,G,True,37
20,4,37,G,False,
21,1,37,D7,False,
21,2,37,D7,False,
21,3,42,D7,False,
21,4,42,D7,False,
22,1,42,D7,True,37
22,2,37,D7,True,37
22,3,37,D7,False,
22,4,37,D7,False,
23,1,37,G,False,
23,2,37,G,False,
23,3,37,C7,False,
23,4,37,C7,False,
24,1,37,G,False,
24,2,37,G,False,
24,3,37,D7,False,
24,4,38,D7,True,37
25,1,37,G,False,
25,2,37,G,False,
25,3,42,G,False,
25,4,37,G,False,
26,1,42,G,False,
