bar,beat,note,chord,replaced,original_value
1,1,37,Ab,False,
1,2,37,Ab,False,
1,3,37,Ab,False,
1,4,37,Ab,False,
2,1,37,F7,False,
2,2,37,F7,False,
2,3,43,F7,False,
2,4,39,F7,True,43
3,1,43,Bb7,False,
3,2,43,Bb7,False,
3,3,37,Bb7,False,
3,4,43,Bb7,False,
4,1,50,Bb7,False,
4,2,51,Bb7,False,
4,3,51,Bb7,False,
4,4,47,Bb7,False,
5,1,47,Bb-7,False,
5,2,43,Bb-7,True,50
5,3,50,Bb-7,False,
5,4,43,Bb-7,False,
6,1,37,Eb7,False,
6,2,50,Eb7,False,
6,3,37,Eb7,False,
6,4,37,Eb7,False,
7,1,39,Ab,True,51
7,2,52,Ab,True,43
7,3,43,Ab,False,
7,4,39,Ab,True,51
8,1,51,Eb-7,False,
8,2,51,Eb-7,False,
8,3,37,D7,False,
8,4,37,D7,False,
9,1,37,Db,False,
9,2,37,Db,True,51
9,3,48,Db,False,
9,4,44,Db,False,
10,1,46,Db-7,True,50
10,2,45,Db-7,True,37
10,3,45,Db-7,False,
10,4,50,Db-7,True,50
11,1,51,Ab,False,
11,2,52,Ab,True,37
11,3,50,Ab,True,43
11,4,37,Ab,False,
12,1,37,F7,False,
12,2,50,F7,False,
12,3,51,F7,True,38
12,4,37,F7,False,
13,1,43,Bb7,False,
13,2,43,Bb7,False,
13,3,50,Bb7,True,44
13,4,45,Bb7,False,
14,1,37,Bb7,False,
14,2,42,Bb7,True,38
14,3,51,Bb7,False,
14,4,47,Bb7,True,37
15,1,37,Bb-7,False,
15,2,37,Bb-7,False,
15,3,48,Bb-7,True,44
15,4,43,Bb-7,True,44
16,1,45,Eb7,False,
16,2,43,Eb7,False,
16,3,50,Eb7,False,
16,4,37,Eb7,True,37
17,1,49,Ab,True,38
17,2,38,Ab,False,
17,3,37,Ab,False,
17,4,38,Ab,True,50
18,1,50,F7,False,
18,2,48,F7,False,
18,3,38,F7,False,
18,4,46,F7,True,51
19,1,43,Bb7,True,37
19,2,43,Bb7,False,
19,3,44,Bb7,False,
19,4,45,Bb7,False,
20,1,37,Bb7,True,48
20,2,38,Bb7,False,
20,3,51,Bb7,False,
20,4,43,Bb7,False,
21,1,38,C7,False,
21,2,43,C7,False,
21,3,43,C7,False,
21,4,44,C7,True,47
22,1,37,C7,False,
22,2,43,C7,False,
22,3,50,C7,False,
22,4,38,C7,True,37
23,1,48,F-,False,
23,2,43,F-,False,
23,3,51,F-,False,
23,4,41,F-,True,37
24,1,44,C79#,True,37
24,2,37,C79#,False,
24,3,44,C79#,False,
24,4,45,C79#,True,44
25,1,43,F-,True,45
25,2,44,F-,True,37
25,3,50,F-,False,
25,4,37,F-,False,
26,1,44,C7,False,
26,2,50,C7,False,
26,3,38,C7,True,43
26,4,43,C7,False,
27,1,37,F-,False,
27,2,38,F-,True,50
27,3,51,F-,False,
27,4,46,F-,True,43
28,1,41,Abo,True,42
28,2,37,Abo,False,
28,3,48,Abo,False,
28,4,37,Abo,True,37
29,1,44,Ab,False,
29,2,37,Ab,False,
29,3,43,F7,False,
29,4,37,F7,True,37
30,1,37,Bb-7,False,
30,2,37,Bb-7,False,
30,3,37,Eb7,False,
30,4,45,Eb7,True,52
31,1,37,Ab,False,
31,2,45,Ab,True,37
31,3,44,Ab,False,
31,4,39,Ab,True,37
32,1,37,Bb-7,False,
32,2,50,Bb-7,True,37
32,3,52,Eb7,True,37
32,4,37,NC,False,
33,1,51,Ab,False,
33,2,44,Ab,False,
33,3,43,Ab,False,
33,4,37,Ab,False,
34,1,50,F7,False,
34,2,37,F7,False,
34,3,37,F7,False,
34,4,45,F7,False,
35,1,51,Bb7,True,45
35,2,37,Bb7,False,
35,3,37,Bb7,False,
35,4,44,Bb7,False,
36,1,48,Bb7,False,
36,2,42,Bb7,False,
36,3,47,Bb7,False,
36,4,47,Bb7,False,
37,1,39,Bb-7,True,42
37,2,45,Bb-7,False,
37,3,50,Bb-7,False,
37,4,37,Bb-7,False,
38,1,37,Eb7,False,
38,2,37,Eb7,False,
38,3,50,Eb7,False,
38,4,37,Eb7,False,
39,1,51,Ab,False,
39,2,43,Ab,False,
39,3,45,Ab,True,43
39,4,51,Ab,True,42
40,1,51,Eb-7,False,
40,2,51,Eb-7,False,
40,3,44,D7,False,
40,4,44,D7,False,
41,1,44,Db,False,
41,2,51,Db,False,
41,3,45,Db,False,
41,4,44,Db,False,
42,1,37,Db-7,False,
42,2,44,Db-7,False,
42,3,37,Db-7,False,
42,4,37,Db-7,False,
43,1,46,Ab,True,43
43,2,43,Ab,False,
43,3,39,Ab,True,51
43,4,37,Ab,False,
44,1,37,F7,False,
44,2,47,F7,True,49
44,3,51,F7,False,
44,4,37,F7,False,
45,1,52,Bb7,True,37
45,2,44,Bb7,False,
45,3,45,Bb7,False,
45,4,45,Bb7,False,
46,1,37,Bb7,False,
46,2,50,Bb7,False,
46,3,51,Bb7,False,
46,4,37,Bb7,False,
47,1,43,Bb-7,True,37
47,2,48,Bb-7,False,
47,3,44,Bb-7,False,
47,4,45,Bb-7,False,
48,1,37,Eb7,True,37
48,2,46,Eb7,True,37
48,3,39,Eb7,True,37
48,4,37,Eb7,False,
49,1,50,Ab,False,
49,2,50,Ab,False,
49,3,37,Ab,False,
49,4,43,Ab,True,37
50,1,37,F7,True,38
50,2,50,F7,True,44
50,3,49,F7,True,48
50,4,48,F7,False,
51,1,37,Bb7,False,
51,2,50,Bb7,False,
51,3,50,Bb7,False,
51,4,37,Bb7,False,
52,1,37,Bb7,False,
52,2,47,Bb7,False,
52,3,47,Bb7,False,
52,4,43,Bb7,False,
53,1,43,C7,False,
53,2,37,C7,True,50
53,3,48,C7,True,47
53,4,50,C7,False,
54,1,43,C7,False,
54,2,44,C7,False,
54,3,43,C7,False,
54,4,38,C7,False,
55,1,37,F-,False,
55,2,45,F-,True,43
55,3,43,F-,False,
55,4,49,F-,False,
56,1,43,C79#,False,
56,2,37,C79#,False,
56,3,37,C79#,False,
56,4,37,C79#,False,
57,1,38,F-,True,43
57,2,43,F-,False,
57,3,38,F-,False,
57,4,37,F-,False,
58,1,49,C7,False,
58,2,43,C7,False,
58,3,49,C7,True,37
58,4,47,C7,False,
59,1,42,F-,False,
59,2,50,F-,False,
59,3,51,F-,False,
59,4,37,F-,False,
60,1,38,Abo,True,43
60,2,51,Abo,False,
60,3,37,Abo,False,
60,4,44,Abo,False,
61,1,37,Ab,False,
61,2,43,Ab,False,
61,3,37,F7,False,
61,4,37,F7,False,
62,1,37,Bb-7,False,
62,2,51,Bb-7,False,
62,3,52,Eb7,True,37
62,4,37,Eb7,False,
63,1,38,Ab,True,44
63,2,40,Ab,True,37
63,3,41,Ab,True,37
63,4,38,Ab,True,37
64,1,37,Bb-7,False,
64,2,37,Bb-7,False,
64,3,49,Eb7,True,50
64,4,46,Eb7,True,37
65,1,38,Eb7,False,
65,2,37,Eb7,False,
65,3,44,Eb7,False,
