bar,beat,note,chord,replaced,original_value
1,1,48,Gj7,True,45
1,2,42,Gj7,False,
1,3,42,Gj7,False,
1,4,41,Gj7,True,42
2,1,42,Gj7,False,
2,2,42,Gj7,True,40
2,3,42,Gj7,False,
2,4,45,Gj7,False,
3,1,50,G-7,False,
3,2,41,G-7,False,
3,3,45,G-7,True,41
3,4,50,G-7,False,
4,1,43,C7,False,
4,2,42,C7,False,
4,3,41,C7,False,
4,4,42,C7,False,
5,1,42,Fj7,False,
5,2,41,Fj7,False,
5,3,41,Fj7,False,
5,4,44,Fj7,True,42
6,1,42,Fj7,False,
6,2,45,Fj7,False,
6,3,42,Fj7,False,
6,4,47,Fj7,False,
7,1,43,F-7,True,48
7,2,50,F-7,False,
7,3,42,F-7,False,
7,4,42,F-7,False,
8,1,42,Bb7,True,42
8,2,44,Bb7,True,42
8,3,44,Bb7,True,41
8,4,41,Bb7,False,
9,1,42,Ebj7,False,
9,2,41,Ebj7,False,
9,3,50,Ebj7,False,
9,4,41,Ebj7,False,
10,1,41,Am7b5,False,
10,2,40,Am7b5,False,
10,3,41,D7,True,45
10,4,42,D7,False,
11,1,42,G-7,False,
11,2,45,G-7,False,
11,3,42,G-7,False,
11,4,42,G-7,False,
12,1,45,G-7,True,42
12,2,50,G-7,False,
12,3,41,G-7,True,48
12,4,42,G-7,False,
13,1,42,G79,True,45
13,2,46,G79,True,43
13,3,42,G79,False,
13,4,42,G79,False,
14,1,47,Cj7,False,
14,2,42,Cj7,False,
14,3,42,Cj7,False,
14,4,43,Cj7,True,47
15,1,40,B-7,True,42
15,2,40,B-7,True,43
15,3,42,Bb7,True,47
15,4,42,Bb7,True,43
16,1,48,A-7,False,
16,2,47,A-7,True,40
16,3,45,D7,False,
16,4,51,D7,False,
17,1,42,Gj7,False,
17,2,48,Gj7,True,42
17,3,43,Gj7,False,
