bar,beat,note,chord,replaced,original_value
1,1,41,Bb7,False,
1,2,44,Bb7,True,45
1,3,46,Bb7,True,47
1,4,42,Bb7,False,
2,1,50,Eb7,True,34
2,2,50,Eb7,False,
2,3,37,Eb7,False,
2,4,51,Eb7,True,50
3,1,36,Bb7,True,41
3,2,45,Bb7,True,45
3,3,36,Bb7,True,47
3,4,50,Bb7,False,
4,1,46,Bb7,True,41
4,2,50,Bb7,True,45
4,3,45,Bb7,True,47
4,4,48,Bb7,True,37
5,1,35,Eb7,True,34
5,2,43,Eb7,True,50
5,3,47,Eb7,True,41
5,4,41,Eb7,True,50
6,1,36,Eb7,True,34
6,2,37,Eb7,True,50
6,3,49,Eb7,True,41
6,4,36,Eb7,True,50
7,1,41,Bb7,False,
7,2,51,Bb7,True,45
7,3,43,Bb7,True,48
7,4,44,Bb7,True,50
8,1,41,Bb7,False,
8,2,41,Bb7,True,45
8,3,35,Bb7,True,47
8,4,49,Bb7,True,45
9,1,45,F7,True,42
9,2,43,F7,True,42
9,3,50,F7,True,48
9,4,52,F7,False,
10,1,39,F7,True,42
10,2,49,F7,True,41
10,3,37,F7,False,
10,4,35,F7,True,48
11,1,50,Bb7,True,41
11,2,41,Bb7,True,45
11,3,50,Eb7,True,34
11,4,38,Eb7,True,42
12,1,41,Bb7,True,48
12,2,48,Bb7,False,
12,3,34,F7,True,47
12,4,49,F7,True,48
13,1,45,Bb7,True,41
13,2,39,Bb7,True,45
13,3,40,Bb7,True,48
13,4,45,Bb7,True,41
14,1,34,Eb7,False,
14,2,40,Eb7,True,50
14,3,37,Eb7,True,42
14,4,43,Eb7,True,48
15,1,47,Bb7,True,41
15,2,40,Bb7,True,45
15,3,47,Bb7,False,
15,4,47,Bb7,True,50
16,1,38,Bb7,True,41
16,2,45,Bb7,True,50
16,3,40,Bb7,True,48
16,4,38,Bb7,True,45
17,1,34,Eb7,True,34
17,2,45,Eb7,True,50
17,3,45,Eb7,True,37
17,4,41,Eb7,True,50
18,1,44,Eb7,True,34
18,2,48,Eb7,True,50
18,3,41,Eb7,True,37
18,4,43,Eb7,True,50
19,1,48,Bb7,True,41
19,2,45,Bb7,True,45
19,3,48,Bb7,False,
19,4,33,Bb7,False,
20,1,41,Bb7,False,
20,2,43,Bb7,True,44
20,3,34,Bb7,True,48
20,4,49,Bb7,True,37
21,1,42,F7,False,
21,2,43,F7,True,37
21,3,48,F7,False,
21,4,48,F7,False,
22,1,40,F7,True,42
22,2,46,F7,True,47
22,3,46,F7,True,37
22,4,40,F7,True,41
23,1,47,Bb7,True,41
23,2,48,Bb7,False,
23,3,42,Eb7,True,48
23,4,50,Eb7,False,
24,1,52,Bb7,True,41
24,2,45,Bb7,True,41
24,3,41,Bb7,False,
24,4,38,Bb7,True,42
