bar,beat,note,chord,replaced,original_value
1,1,41,Eb7,True,34
1,2,35,Eb7,True,45
1,3,51,Eb7,True,44
1,4,42,Eb7,True,44
2,1,36,Eb7,True,43
2,2,39,Eb7,True,43
2,3,49,Eb7,True,42
2,4,51,Eb7,True,42
3,1,45,Eb7,True,41
3,2,50,Eb7,True,41
3,3,49,Eb7,True,43
3,4,41,Eb7,True,43
4,1,50,Eb7,True,44
4,2,37,Eb7,True,45
4,3,40,Eb7,True,45
4,4,37,Eb7,True,50
5,1,46,Ab7,True,51
5,2,45,Ab7,True,38
5,3,48,Ab7,True,34
5,4,49,Ab7,True,45
6,1,36,Gb7911#,True,49
6,2,49,Gb7911#,True,49
6,3,40,Gb7911#,True,44
6,4,47,Gb7911#,True,44
7,1,48,F7,True,48
7,2,42,F7,True,48
7,3,42,F7,True,50
7,4,42,F7,True,50
8,1,49,Bb7,True,51
8,2,51,Bb7,True,43
8,3,41,Bb7,True,47
8,4,41,Bb7,True,47
9,1,38,Eb7,True,34
9,2,36,Eb7,True,45
9,3,50,Eb7,True,48
9,4,35,Eb7,True,48
10,1,49,Eb7,True,37
10,2,40,Eb7,True,37
10,3,35,Eb7,True,37
10,4,40,Eb7,True,38
11,1,39,Ab7,True,39
11,2,34,Ab7,True,39
11,3,36,Ab7,True,39
11,4,36,Ab7,True,39
12,1,51,Ao,True,40
12,2,43,Ao,True,40
12,3,47,Ao,True,43
12,4,35,Ao,True,43
13,1,42,G-7,True,41
13,2,42,G-7,True,41
13,3,46,C7,True,43
13,4,40,C7,True,43
14,1,43,F-7,True,48
14,2,46,F-7,True,48
14,3,40,Bb7,True,38
14,4,45,Bb7,True,48
15,1,49,Eb7,True,45
15,2,37,Eb7,True,43
15,3,40,Eb7,True,42
15,4,37,Eb7,True,37
16,1,40,Eb7,True,37
16,2,38,Eb7,True,37
16,3,34,Eb7,True,37
16,4,42,Eb7,True,42
17,1,36,Eb7,True,45
17,2,35,Eb7,True,37
17,3,39,Eb7,True,38
17,4,46,Eb7,True,40
18,1,45,Eb7,True,41
18,2,49,Eb7,True,43
18,3,45,Eb7,True,43
18,4,38,Eb7,True,45
19,1,42,Eb7,True,45
19,2,48,Eb7,True,50
19,3,49,Eb7,True,51
19,4,49,Eb7,True,38
20,1,34,Eb7,True,50
20,2,43,Eb7,True,51
20,3,51,Eb7,True,50
20,4,51,Eb7,True,34
21,1,43,Ab7,True,51
21,2,46,Ab7,True,49
21,3,39,Ab7,True,48
21,4,34,Ab7,True,47
22,1,39,Gb7911#,True,49
22,2,47,Gb7911#,True,41
22,3,34,Gb7911#,True,42
22,4,40,Gb7911#,True,44
23,1,50,F7,True,43
23,2,34,F7,True,50
23,3,51,F7,True,48
23,4,34,F7,True,34
24,1,46,Bb7,True,45
24,2,34,Bb7,True,48
24,3,45,Bb7,True,43
24,4,50,Bb7,True,40
25,1,48,Eb7,True,42
25,2,46,Eb7,True,51
25,3,38,Eb7,True,50
25,4,46,Eb7,True,48
26,1,44,Eb7,True,47
26,2,45,Eb7,True,44
26,3,41,Eb7,True,43
26,4,37,Eb7,True,41
27,1,37,Ab7,True,39
27,2,39,Ab7,True,43
27,3,42,Ab7,True,45
27,4,43,Ab7,True,51
28,1,48,Ao,True,38
28,2,41,Ao,True,47
28,3,35,Ao,True,43
28,4,48,Ao,True,42
29,1,48,G-7,True,41
29,2,50,G-7,True,45
29,3,50,C7,True,43
29,4,44,C7,True,47
30,1,51,F-7,True,48
30,2,45,F-7,True,42
30,3,46,Bb7,True,41
30,4,47,Bb7,True,45
31,1,51,Eb7,True,34
31,2,47,Eb7,True,50
31,3,36,Eb7,True,51
31,4,37,Eb7,True,38
32,1,50,Eb7,True,38
32,2,51,Eb7,True,38
32,3,41,Eb7,True,44
32,4,46,Eb7,True,43
33,1,35,Eb7,True,44
33,2,47,Eb7,True,43
33,3,37,Eb7,True,50
33,4,37,Eb7,True,51
34,1,39,Eb7,True,50
34,2,39,Eb7,True,51
34,3,46,Eb7,True,50
34,4,44,Eb7,True,50
35,1,46,Eb7,True,47
35,2,35,Eb7,True,48
35,3,40,Eb7,True,47
35,4,45,Eb7,True,44
36,1,48,Eb7,True,43
36,2,49,Eb7,True,42
36,3,36,Eb7,True,41
36,4,49,Eb7,True,40
37,1,36,Ab7,True,39
37,2,50,Ab7,True,43
37,3,35,Ab7,True,42
37,4,46,Ab7,True,51
38,1,38,Gb7911#,True,49
38,2,48,Gb7911#,True,41
38,3,47,Gb7911#,True,42
38,4,44,Gb7911#,True,44
39,1,51,F7,True,43
39,2,45,F7,True,50
39,3,44,F7,True,51
39,4,50,F7,True,50
40,1,40,Bb7,True,48
40,2,44,Bb7,True,34
40,3,37,Bb7,True,45
40,4,37,Bb7,True,41
41,1,43,Eb7,True,45
41,2,44,Eb7,True,41
41,3,46,Eb7,True,43
41,4,40,Eb7,True,48
42,1,46,Eb7,True,47
42,2,44,Eb7,True,48
42,3,51,Eb7,True,49
42,4,46,Eb7,True,48
43,1,42,Ab7,True,45
43,2,37,Ab7,True,37
43,3,40,Ab7,True,51
43,4,51,Ab7,True,42
44,1,38,Ao,True,37
44,2,48,Ao,True,47
44,3,50,Ao,True,49
44,4,37,Ao,True,48
45,1,34,G-7,True,34
45,2,40,G-7,True,50
45,3,38,C7,True,47
45,4,51,C7,True,43
46,1,35,F-7,True,48
46,2,36,F-7,True,42
46,3,41,Bb7,True,41
46,4,37,Bb7,True,48
47,1,42,Eb7,True,42
47,2,45,Eb7,True,50
47,3,49,Eb7,True,51
47,4,41,Eb7,True,50
48,1,46,Eb7,True,50
48,2,41,Eb7,True,43
48,3,41,Eb7,True,38
48,4,41,Eb7,True,44
49,1,36,Eb7,True,44
49,2,51,Eb7,True,44
49,3,50,Eb7,True,44
49,4,44,Eb7,True,44
50,1,35,Eb7,True,50
50,2,35,Eb7,True,44
50,3,35,Eb7,True,43
50,4,43,Eb7,True,49
51,1,41,Eb7,True,48
51,2,37,Eb7,True,43
51,3,36,Eb7,True,44
51,4,38,Eb7,True,51
52,1,51,Eb7,True,50
52,2,37,Eb7,True,48
52,3,45,Eb7,True,44
52,4,39,Eb7,True,44
53,1,41,Ab7,True,43
53,2,43,Ab7,True,38
53,3,43,Ab7,True,38
53,4,51,Ab7,True,37
54,1,39,Gb7911#,True,37
54,2,45,Gb7911#,True,44
54,3,39,Gb7911#,True,49
54,4,46,Gb7911#,True,47
55,1,38,F7,True,48
55,2,37,F7,True,50
55,3,49,F7,True,50
55,4,48,F7,True,50
56,1,40,Bb7,True,43
56,2,45,Bb7,True,43
56,3,43,Bb7,True,44
56,4,50,Bb7,True,44
57,1,36,Eb7,True,42
57,2,44,Eb7,True,45
57,3,49,Eb7,True,44
57,4,38,Eb7,True,44
58,1,42,Eb7,True,43
58,2,39,Eb7,True,43
58,3,37,Eb7,True,41
58,4,44,Eb7,True,44
59,1,42,Ab7,True,51
59,2,46,Ab7,True,49
59,3,50,Ab7,True,48
59,4,47,Ab7,True,43
60,1,34,Ao,True,44
60,2,48,Ao,True,49
60,3,38,Ao,True,51
60,4,36,Ao,True,38
61,1,40,G-7,True,50
61,2,49,G-7,True,50
61,3,35,C7,True,47
61,4,50,C7,True,43
62,1,43,F-7,True,48
62,2,51,F-7,True,42
62,3,49,Bb7,True,41
62,4,37,Bb7,True,48
63,1,40,Eb7,True,34
63,2,45,Eb7,True,50
63,3,39,Eb7,True,51
63,4,36,Eb7,True,38
64,1,48,Eb7,True,44
64,2,35,Eb7,True,43
64,3,49,Eb7,True,38
64,4,41,Eb7,True,44
65,1,46,Eb7,True,45
65,2,48,Eb7,True,38
65,3,50,Eb7,True,38
65,4,34,Eb7,True,44
66,1,42,Eb7,True,44
66,2,40,Eb7,True,44
66,3,49,Eb7,True,44
66,4,45,Eb7,True,43
67,1,43,Eb7,True,44
67,2,42,Eb7,True,44
67,3,51,Eb7,True,44
67,4,38,Eb7,True,37
68,1,45,Eb7,True,41
68,2,35,Eb7,True,38
68,3,40,Eb7,True,41
68,4,36,Eb7,True,38
69,1,34,Ab7,True,38
69,2,45,Ab7,True,44
69,3,39,Ab7,True,43
69,4,35,Ab7,True,37
70,1,43,Gb7911#,True,37
70,2,36,Gb7911#,True,37
70,3,36,Gb7911#,True,49
70,4,47,Gb7911#,True,47
71,1,48,F7,True,48
71,2,40,F7,True,50
71,3,40,F7,True,51
71,4,35,F7,True,50
72,1,46,Bb7,True,43
72,2,43,Bb7,True,43
72,3,41,Bb7,True,44
72,4,43,Bb7,True,45
73,1,46,Eb7,True,37
73,2,48,Eb7,True,48
73,3,44,Eb7,True,37
73,4,37,Eb7,True,38
74,1,51,Eb7,True,37
74,2,44,Eb7,True,48
74,3,36,Eb7,True,37
74,4,49,Eb7,True,38
75,1,46,Ab7,True,39
75,2,43,Ab7,True,43
75,3,50,Ab7,True,44
75,4,38,Ab7,True,34
76,1,46,Ao,True,38
76,2,48,Ao,True,47
76,3,37,Ao,True,43
76,4,45,Ao,True,42
77,1,37,G-7,True,41
77,2,50,G-7,True,47
77,3,37,C7,True,43
77,4,36,C7,True,47
78,1,35,F-7,True,48
78,2,42,F-7,True,42
78,3,47,Bb7,True,41
78,4,49,Bb7,True,48
79,1,34,Eb7,True,34
79,2,38,Eb7,True,50
79,3,36,Eb7,True,51
79,4,41,Eb7,True,40
80,1,38,Eb7,True,42
80,2,41,Eb7,True,43
80,3,35,Eb7,True,44
80,4,39,Eb7,True,43
81,1,40,Eb7,True,34
81,2,48,Eb7,True,34
81,3,41,Eb7,True,44
81,4,40,Eb7,True,44
82,1,43,Eb7,True,43
82,2,51,Eb7,True,38
82,3,41,Eb7,True,44
82,4,35,Eb7,True,51
83,1,37,Eb7,True,50
83,2,44,Eb7,True,48
83,3,43,Eb7,True,47
83,4,35,Eb7,True,44
84,1,47,Eb7,True,43
84,2,39,Eb7,True,42
84,3,49,Eb7,True,41
84,4,47,Eb7,True,37
85,1,50,Ab7,True,38
85,2,34,Ab7,True,43
85,3,41,Ab7,True,45
85,4,36,Ab7,True,49
86,1,40,Gb7911#,True,49
86,2,39,Gb7911#,True,37
86,3,44,Gb7911#,True,37
86,4,35,Gb7911#,True,37
87,1,45,F7,True,48
87,2,35,F7,True,48
87,3,34,F7,True,48
87,4,37,F7,True,43
88,1,48,Bb7,True,50
88,2,36,Bb7,True,50
88,3,39,Bb7,True,50
88,4,47,Bb7,True,47
89,1,51,Eb7,True,44
89,2,42,Eb7,True,44
89,3,50,Eb7,True,43
89,4,39,Eb7,True,42
90,1,37,Eb7,True,41
90,2,45,Eb7,True,47
90,3,36,Eb7,True,34
90,4,36,Eb7,True,40
91,1,49,Ab7,True,39
91,2,50,Ab7,True,43
91,3,41,Ab7,True,44
91,4,34,Ab7,True,48
92,1,36,Ao,True,49
92,2,34,Ao,True,48
92,3,42,Ao,True,42
92,4,49,Ao,True,47
93,1,38,G-7,True,48
93,2,39,G-7,True,49
93,3,51,C7,True,50
93,4,47,C7,True,47
94,1,37,F-7,True,48
94,2,40,F-7,True,42
94,3,50,Bb7,True,41
94,4,42,Bb7,True,48
95,1,34,Eb7,True,45
95,2,41,Eb7,True,50
95,3,36,Eb7,True,51
95,4,47,Eb7,True,37
96,1,45,Eb7,True,48
96,2,43,Eb7,True,48
96,3,36,Eb7,True,47
96,4,44,Eb7,True,47
97,1,37,Eb7,True,34
97,2,45,Eb7,True,51
97,3,40,NC,True,38
97,4,46,NC,True,38
